,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,56,0.8720000386238098,1.0,0.816,1.0,0.836,1.0,0.834,0.8928571428571429,0.836,0.9642857142857143
0,500,56,0.8560000658035278,0.9821429252624512,0.798,0.9821428571428571,0.828,1.0,0.828,0.8928571428571429,0.832,1.0
0,500,56,0.8520000576972961,0.9642857313156128,0.826,1.0,0.812,1.0,0.826,0.9285714285714286,0.818,0.9821428571428571
0,500,56,0.8240000605583191,0.9464285969734192,0.756,0.9821428571428571,0.788,1.0,0.806,0.8928571428571429,0.792,0.9464285714285714
0,500,56,0.8700000643730164,0.9642857313156128,0.822,1.0,0.848,1.0,0.842,0.9107142857142857,0.844,1.0
0,500,56,0.8660000562667847,1.0,0.828,1.0,0.856,1.0,0.842,0.9821428571428571,0.864,1.0
0,500,56,0.8720000386238098,0.9821429252624512,0.782,1.0,0.846,1.0,0.836,0.9285714285714286,0.842,0.9821428571428571
0,500,56,0.8440000414848328,0.9821429252624512,0.798,1.0,0.82,1.0,0.828,0.9285714285714286,0.806,0.9464285714285714
0,500,56,0.8480000495910645,0.9821429252624512,0.802,1.0,0.822,1.0,0.83,0.9285714285714286,0.822,0.9642857142857143
0,500,56,0.8660000562667847,0.9285714626312256,0.776,1.0,0.812,1.0,0.828,0.875,0.806,0.9821428571428571
0,500,56,0.862000048160553,0.9821429252624512,0.816,0.9821428571428571,0.842,1.0,0.83,0.9107142857142857,0.838,0.9642857142857143
0,500,56,0.8280000686645508,0.9464285969734192,0.758,0.9821428571428571,0.8,1.0,0.814,0.9285714285714286,0.798,0.9642857142857143
0,500,56,0.8400000333786011,0.9285714626312256,0.796,1.0,0.8,1.0,0.798,0.875,0.802,0.9464285714285714
0,500,56,0.8380000591278076,0.9642857313156128,0.798,1.0,0.826,1.0,0.824,0.9107142857142857,0.822,0.9464285714285714
0,500,56,0.8640000224113464,0.9821429252624512,0.79,1.0,0.834,1.0,0.834,0.8928571428571429,0.834,1.0
0,500,56,0.8860000371932983,0.9821429252624512,0.836,1.0,0.862,1.0,0.852,0.9464285714285714,0.854,0.9464285714285714
0,500,56,0.8580000400543213,0.9821429252624512,0.806,1.0,0.814,1.0,0.824,0.9107142857142857,0.828,1.0
